Fontana dell'Uomo della pioggia;43.7668044;11.2967066;fountain;it:Fontana dell'Uomo della pioggia
Statua di Giovanni Boccaccio;43.5477896;11.0410343;monument;
Piazza XXV Aprile;43.7224555;11.4534034;fountain;
Monumento ai Caduti;43.7216127;11.4510924;memorial;
Tomba di S.Filippo Benzi;43.8961099;11.3343019;monument;
II;43.8916615;11.3334455;Generico;
III;43.8927792;11.3338502;Generico;
IV;43.8938409;11.3341438;Generico;
VI;43.8948528;11.3327078;Generico;
Villa Bardini;43.7642641;11.2561926;museum;it:Villa Bardini
Chiesa di San Bartolomeo a Quarate;43.6916359;11.3333657;place_of_worship;
Croce di Montedomini;43.5800793;11.3732393;Generico;
Museo di San Casciano;43.6575302;11.1846669;museum;it:Museo di San Casciano
Colosso dell'Appennino;43.8594453;11.3045642;artwork;
Biblioteca dell'Accademia della Crusca;43.81983;11.2282456;museum;it:Biblioteca dell'Accademia della Crusca
Roman road;44.0772384;11.2739721;ruins;
Torre di Buiano;43.851529;11.3399283;ruins;
Cenacolo Andrea del sarto;43.7715712;11.2860904;museum;
Museo archeologico;43.5526165;10.91288;museum;
Casa di Giotto;43.9486328;11.4323781;museum;
Villa Il Castellare;43.6892915;11.1229413;Generico;
Memoriale alla vittime dell'attentato di via dei Georgolfili;43.6983305;11.1612488;memorial;
Monumento ai Caduti di tutte le Guerre;43.657795;11.1837168;memorial;
Eremo di San Pietro alle Stinche;43.5318417;11.3384962;place_of_worship;
Castello di Castelbonsi;43.6548876;11.215422;Generico;
Cippo in memeoria della Strage di Pratale;43.582948;11.2275735;memorial;
parco del ventaglio;43.7864534;11.279279;fountain;
Museo Richard-Ginori della Manifattura di Doccia;43.8388434;11.1914363;museum;it:Museo Richard-Ginori della manifattura di Doccia
Leonardo da Vinci - Monte Ceceri;43.8010287;11.3038071;memorial;
Chiesa di Scampata;43.6096995;11.476388;place_of_worship;
Chiesa di Pavelli;43.5969838;11.4429179;place_of_worship;
Santa Maria a Olmi;43.9414859;11.3884856;place_of_worship;
Fondazione Romano;43.7670047;11.2475985;museum;
Spedale di Sant'Antonio;43.7708522;11.1070047;monument;
Monumento ai Caduti della Battaglia di Pian d'Albero;43.6069994;11.4281941;memorial;
Madonna Terremoto;43.9937425;11.3532328;place_of_worship;
363rd Infantry Regiment 91st Division US Army;44.029802;11.3779147;memorial;
M. Altuzzo 85th Infantry Division US Army;44.0415582;11.3804641;memorial;
Museo di San Marco;43.7782706;11.2587172;museum;
Leonardo da Vinci Museum;43.7762538;11.2568044;museum;
leather market on Saturday;43.7766031;11.2510676;artwork;
Museo Nazionale del Bargello;43.7704604;11.2578694;museum;
Scientology Celebrity Cente;43.7911101;11.2249507;place_of_worship;
Chiesa Neo-Apostolica di Firenze;43.7803065;11.2119728;place_of_worship;
Area archeologica Ponterotto;43.6438126;11.1616173;Generico;
Monumento ai soldati Neozelandesi;43.7040818;11.1304348;memorial;
Monumento ai Caduti partigiani di Pian d'Albero;43.634576;11.3970953;memorial;
Monumento ai Caduti Italiani e Neozelandesi;43.561323;11.1728112;memorial;
Monumento ai Caduti nei Lager;43.5639392;11.1750375;memorial;
Florence War Cemetery;43.7699612;11.3428878;memorial;it:Florence War Cemetery
Cicalleto bridge;43.9312547;11.6070454;ruins;
Fontane dei mostri marini;43.7765996;11.2605128;fountain;it:Fontane dei mostri marini
Fontane dei mostri marini;43.7764039;11.2608239;fountain;it:Fontane dei mostri marini
Colonna della Giustizia;43.770121;11.2512705;monument;it:Colonne di Firenze#Colonna della Giustizia
Museo Leonardiano;43.7867547;10.9271154;museum;
Museo Leonardiano;43.7876212;10.9271437;museum;it:Museo leonardiano di Vinci
Vitruv di Mario Ceroli;43.7875694;10.9275928;artwork;
di Mimmo Paladino;43.7868322;10.9268893;artwork;
Monumento ai caduti della battaglia de Mentana;43.7672678;11.2577335;memorial;
Capitano Nicola D’Amico;44.2097612;11.3888014;memorial;
Museo Leonardo da Vinci;43.7749655;11.2590086;museum;
Museo d'Impruneta;43.6852912;11.2550548;museum;
Montesenario;43.8950046;11.333246;place_of_worship;it:Santuario di Montesenario
Colonna dell’Abbondanza;43.771565;11.2543137;memorial;it:Colonne di Firenze#Colonna dell'Abbondanza
Sodaccio;43.9879593;11.6437892;ruins;
Parrocchia Beata Vergine Maria Immacolata;43.8366118;11.1985313;place_of_worship;
cippo dei caduti di Radio Cora;43.8396744;11.2551304;memorial;
Abbazia di San Pietro a Moscheta;44.0745284;11.4242673;place_of_worship;
Ponte d'Annibale;43.67215;11.4526627;ruins;
Chiesa di Dante;43.7713037;11.2572067;attraction;
Casa di Dante;43.7710921;11.2570496;museum;it:Casa di Dante
Eremo di San Donnino;44.1200574;11.2901963;ruins;
Dietrofront;43.7604243;11.2417403;artwork;
Palazzo Strozzi;43.7710694;11.2515954;museum;
Monastero di santa Maria Maddalena dei Pazzi;43.8121011;11.2600031;place_of_worship;it:Monastero di santa Maria Maddalena dei Pazzi
Monastero delle Suore Domenicane;43.7955866;11.2611989;place_of_worship;it:Monastero delle Suore Domenicane dello Spirito Santo
Antico confine Stato Pontificio - Granducato di Toscana;44.1997816;11.3312108;monument;
Casa Guidi;43.7652452;11.2479708;monument;
Cenacolo di Fuligno;43.7772838;11.2513709;museum;it:Cenacolo di Fuligno
Oratorio dei Santi Jacopo e Filippo;43.7743226;11.2471572;place_of_worship;it:Oratorio dei Santi Jacopo e Filippo
Casa famiglia Santa Lucia;43.7774348;11.2669276;place_of_worship;it:Casa famiglia Santa Lucia
Monumento a Giuseppe Mazzini;43.7733851;11.2712938;memorial;it:Monumento a Giuseppe Mazzini (Firenze)
Colonna di Santa Felicita;43.7671222;11.2522949;memorial;it:Colonne di Firenze#Colonna di Santa Felicita
St Mark's;43.7674951;11.2492544;place_of_worship;it:Chiesa Anglicana di St. Mark
Museo nazionale di antropologia ed etnologia;43.7717206;11.2580662;museum;it:Museo di storia naturale sezione di antropologia ed etnologia
Oratorio di Santa Maria delle Grazie;43.7671283;11.2583434;place_of_worship;
Croce al Trebbio;43.7730982;11.2504183;monument;it:Colonne di Firenze#Colonna della Croce al Trebbio
Chiesa di San Benedetto (Firenze);43.77226;11.2570295;place_of_worship;it:Chiesa di San Benedetto (Firenze)
Oratorio dei Buonomini di San Martino;43.7708791;11.256713;place_of_worship;it:Oratorio dei Buonomini di San Martino
Tabernacolo del Bargello;43.7705235;11.258683;Generico;it:Tabernacolo del Bargello
Cippo Aglietti;43.9038225;11.3261787;memorial;
Fontana del Bacchino;43.7658435;11.2510481;fountain;it:Fontana del Bacchino (Boboli)
Fontana dell'Oceano;43.7615589;11.2456352;fountain;it:Fontana dell'Oceano
Museo delle porcellane;43.7619339;11.2523467;museum;it:Museo delle porcellane
Fontana di piazza Santa Croce;43.7691367;11.2607519;fountain;it:Fontana di piazza Santa Croce
34th Infantry Division "RED BULL";44.0548519;11.1850023;memorial;
Museo storico della caccia e del territorio;43.7587473;10.8791922;museum;
Ercole uccide il centauro Nesso;43.7691892;11.2555753;artwork;
Il Ratto delle Sabine;43.7692374;11.2556119;artwork;
Menelao e Patroclo;43.7691687;11.2556549;artwork;
Neottolemo rapisce Polissena dalle braccia di Ecuba;43.7691496;11.2557289;artwork;
Perseo;43.7691925;11.2557555;artwork;
Sabina;43.7691146;11.255664;artwork;
Sabina;43.7691337;11.2556009;artwork;
Sabina;43.7691443;11.2555671;artwork;
Sabina;43.7691549;11.2555269;artwork;
Fontana del Porcellino;43.7698729;11.254215;artwork;it:Fontana del Porcellino
Cippo Neri-Bellenghi;44.0422588;11.6519452;memorial;
Castello di Cepparello;43.4951215;11.2049293;Generico;
Paneretta;43.4989182;11.197577;Generico;
Castello di Montefiesole;43.8073204;11.4493644;ruins;
Museo Galileo;43.7676642;11.2559063;museum;it:Museo Galileo
Museo diocesano di Santo Stefano al Ponte;43.7685766;11.2541102;museum;it:Museo diocesano di Santo Stefano al Ponte
Tombe Etrusche;43.8334026;11.2301232;Generico;
Monumento ai caduti nel bombardamento del 26 Dicembre 1943 alle Cascine;43.7151699;10.9470908;memorial;
Castello di Salamarzana;43.7300568;10.8095705;Generico;
Museo Marino Marini (Chiesa di San Pancrazio);43.7718815;11.249965;museum;it:Museo Marino Marini (Firenze)
Madonna con Bambino;43.8937368;11.6630558;Generico;
Peabody peak;44.0408161;11.3848123;Generico;
Giuditta e Oloferne;43.7694521;11.2559481;artwork;
Marzocco;43.7694753;11.2559535;artwork;
Ercole e Caco;43.7691916;11.2558784;artwork;
Museo del figurino storico;43.8641393;11.1634527;museum;
Centro Espositivo della Cantieristica navale e del Canottaggio;43.7428971;10.9776841;museum;
Monumento ai caduti;43.8653431;11.1675374;monument;
Villa rustica romana;43.8203306;11.2099782;Generico;
Raccolta d'arte sacra di San Clemente a Pelago;43.7698181;11.5056233;museum;
Strage di via dei Georgofili;43.7682028;11.2548123;artwork;
Chiesa di Santo Stefano a Sommaia;43.8647224;11.2029256;place_of_worship;it:Chiesa di Santo Stefano a Sommaia
Tabernacolo del Poggerello;43.8071641;11.2972243;artwork;it:Tabernacolo del Poggerello
tabernacolo dei Mandorli;43.7893119;11.4014289;Generico;
tabernacolo dei Mandorli;43.7893119;11.4014289;Generico;
Castello di Monteloro;43.8141203;11.3756597;Generico;
tabernacolo delle fonti;43.7997189;11.3847932;Generico;
tabernacolo;43.7931087;11.3801725;Generico;
Fonte della Capra;43.8789443;11.453223;artwork;
Monumento alla Resistenza;43.8785525;11.4542273;memorial;
Monumento commemorativo di San Giusto;43.8734978;11.4577772;memorial;
Castel Belforte;43.7683129;11.3761825;Generico;
Castello di Monte Acuto;43.7741804;11.3733802;Generico;
Poggio a Luco;43.7579333;11.3904951;Generico;
Castello del Monte di Croce;43.8307763;11.4097582;Generico;
Ossario (vittime dell'eccidio del 17 luglio 1944);44.0358355;11.5463647;monument;
Chiesa della Misericordia;43.7725651;11.2557348;place_of_worship;
Museo della Misericordia;43.7725613;11.2556168;museum;
San Lorenzo a Montisoni;43.7230043;11.3541647;Generico;
Oratorio di Sant'Omobono;43.9537172;11.3870336;place_of_worship;
Palazzo Pitti;43.7650563;11.249819;museum;
Boboli;43.7632285;11.2480867;museum;
Re Vittorio Emanuele II;43.7764308;11.2349619;monument;
PieroTucci Srl;43.7416795;11.2850976;artwork;
Museo della Paglia;43.7813806;11.095155;museum;
S Carlo;44.0338905;11.54327;Generico;
Museo Salvatore Ferragamo;43.7698492;11.2511748;museum;it:Museo Salvatore Ferragamo
Museo di Casa Martelli;43.7736206;11.2537556;museum;
Cenacolo Di Sant'Apollonia;43.7787081;11.2566039;museum;
Fontana di Giove;43.861608;11.3049465;artwork;
Monumento Demidoff;43.8573221;11.3042599;artwork;
La Maschera;43.8577669;11.3029244;artwork;
Grande Voliera;43.8571057;11.3048661;artwork;
Tomba etrusca dell'Ovo;43.7531821;11.0015489;Generico;
Neptune;43.7629904;11.2518381;fountain;
Statua dell'Abbondanza;43.7622244;11.2525285;artwork;
Fontana di Ganimede;43.7648561;11.2518881;artwork;
Dostoyevsky's place;43.7664409;11.250612;monument;
Museo Novecento;43.7729278;11.2491965;museum;
Fontana delle scimmie;43.7617412;11.2520474;monument;
Museo di Santa Maria Novella;43.7743112;11.2490545;museum;
Mostra Permanente sul Vetro;43.53881;10.9536278;museum;
Cappella Gondi;43.8049258;11.4224636;place_of_worship;
Da Vinci Museum;43.7762615;11.2570284;museum;
Fontana dell'Agnellino;43.770031;11.2603553;fountain;it:Fontana dell'Agnellino
tabernacolo di Sol;43.7966504;11.379529;Generico;
Museo Masaccio;43.6750125;11.5299608;museum;it:Museo Masaccio
Tabernacolo delle Fonticine;43.7771763;11.251994;artwork;
San Martino;43.8224405;11.5196363;ruins;
San Lorenzo;43.7753652;11.4402028;place_of_worship;
San Francesco;43.7778388;11.4447683;place_of_worship;
Museo di Santa Verdiana;43.6028489;10.9718066;museum;it:Museo di Santa Verdiana
Fornace di Sant'Antonio;43.708263;11.5692802;ruins;
Museo della Moda e del Costume;43.7644676;11.2488271;museum;it:Museo della Moda e del Costume
Cappella dei Brancacci;43.7683796;11.2433929;place_of_worship;
Fontana del Serpente;43.7885087;11.2606563;fountain;
Colonna del Pegaso;43.7853392;11.2093147;monument;
Porta Santa Maria Novella;43.780762;11.248812;monument;
Bastione Strozzi;43.7832996;11.2506306;monument;
Bastione Imperiale;43.7833069;11.2480359;monument;
Bastione Bellavista;43.7820763;11.2461409;monument;
Bastione Rastriglia;43.7799939;11.2473357;monument;
Bastione Cavaniglia;43.7811204;11.2515338;monument;
Fontana del Carciofo;43.7646513;11.2504781;fountain;it:Fontana del Carciofo (Firenze)
Tabernacolo di Santa Rosa;43.771839;11.240859;Generico;it:Tabernacolo di Santa Rosa
Oratorio di Santa Maria della Pace;43.7607651;11.2480375;place_of_worship;
Cappella dei Magi;43.7751181;11.2558589;place_of_worship;
Ponte Mediceo;43.7443137;10.7700268;monument;
Cippo Partigiani;43.7964158;11.2404138;monument;
Porta Faenza;43.7809846;11.2497581;monument;
Porta Mugnone;43.7831856;11.2486338;monument;
Porta Soccorso alla Campagna;43.7825819;11.2471982;monument;
Porta alle Carra;43.781167;11.2505369;monument;
Grotta di Adamo ed Eva;43.7636185;11.2463972;artwork;it:Giardino di Boboli#La zona di Annalena
Tindaro Screpolato;43.7630708;11.2504908;artwork;
Segreto del cielo;43.7624494;11.2469015;artwork;
Pegaso;43.763778;11.2492728;artwork;it:Bandiera della Toscana
Chiesa Evangelica;43.7714267;11.2473287;place_of_worship;
San Giovanni Gualberto;43.7698175;11.4350984;place_of_worship;
Cappella di Ferdinando Panciatichi Ximenes d'Aragona;43.7096444;11.4696896;place_of_worship;
San Lorenzo a Montefiesole;43.8068236;11.4481725;place_of_worship;
Tabernacolo;43.8018456;11.4431536;place_of_worship;
Scavi di Fornaci;43.7324843;11.0238191;Generico;
Scavi di Fornaci;43.7325921;11.0238264;Generico;
Scavi di Fornaci;43.7326461;11.0239668;Generico;
Scavi di Fornaci;43.7330512;11.0244074;Generico;
Scavi di Fornaci;43.7331699;11.0238589;Generico;
Scavi di Fornaci;43.7334933;11.0228993;Generico;
Scavi di Fornaci;43.7332695;11.0218141;Generico;
San Salvatore al Vescovo;43.7729814;11.2540676;place_of_worship;it:Chiesa di San Salvatore al Vescovo
Chiesa dei Santi Antonio e Margherita;43.7551964;11.273003;place_of_worship;it:Chiesa dei Santi Antonio e Margherita
Giardino di Boboli;43.7633019;11.2480427;museum;it:Giardino di Boboli
Forte di Belvedere;43.763076;11.2537451;attraction;it:Forte Belvedere
Basilica di Santa Maria del Santo Spirito;43.7674106;11.2483448;place_of_worship;it:Basilica di Santo Spirito
Basilica di Santa Croce;43.7683601;11.2628834;place_of_worship;it:Basilica di Santa Croce
Basilica di San Lorenzo;43.7749045;11.2540378;attraction;it:Basilica di San Lorenzo (Firenze)
Cappelle Medicee;43.7750728;11.2534914;place_of_worship;it:Cappelle medicee
Convento dei Cappuccini;43.7079369;10.9452878;place_of_worship;
Villa Castelletti;43.7891447;11.0794379;Generico;
Castello da Verrazzano;43.6014098;11.2846584;attraction;it:Castello di Verrazzano
Chiesa di San Bartolo in Tuto;43.7597596;11.1852474;place_of_worship;it:Chiesa di San Bartolomeo in Tuto
Castello dell'Acciaiolo;43.7593446;11.1764886;Generico;it:Villa L'Acciaiolo
Chiesa di Santa Maria;43.752677;11.1862961;place_of_worship;it:Chiesa di Santa Maria a Greve
Chiesa di San Luca;43.7506953;11.1764792;place_of_worship;
Loggia dei Lanzi;43.7692;11.2555578;attraction;it:Loggia della Signoria
Cattedrale di Santa Maria del Fiore;43.7731166;11.2565741;attraction;it:Cattedrale di Santa Maria del Fiore
Mura di San Casciano in Val di Pesa;43.6570718;11.1840906;Generico;it:Mura di San Casciano in Val di Pesa
Il Cassero;43.6585791;11.1861563;Generico;it:Palazzo del Cassero
Castello di Fabbrica;43.589897;11.2146194;Generico;it:Castello di Fabbrica
Castello Il Palagio;43.6174198;11.2436442;Generico;it:Castello il Palagio
Castello Il Corno;43.6210683;11.1466726;Generico;it:Castello Il Corno
Castello di Pergolato;43.6083147;11.1806279;Generico;it:Castello di Pergolato
Abbazia di San Michele Arcangelo a Passignano;43.5773352;11.2471639;attraction;it:Abbazia di San Michele Arcangelo a Passignano
Chiesa di Sant'Andrea a Luiano;43.6542716;11.2341785;place_of_worship;it:Chiesa di Sant'Andrea a Luiano
Castello di Gabbiano;43.6281705;11.2605348;Generico;it:Castello di Gabbiano
Chiesa di Sant'Angelo a Vicolabate;43.6272736;11.2703191;place_of_worship;it:Chiesa di Sant'Angelo (Vico l'Abate)
Pieve di San Silvestro;44.0018545;11.239851;place_of_worship;it:Pieve di San Silvestro (Barberino del Mugello)
Monastero San Benedetto;43.6020889;10.9657587;place_of_worship;
Santa Maria della Marca;43.601901;10.9664081;place_of_worship;
Chiesa di San Francesco;43.6035865;10.9702399;place_of_worship;it:Chiesa di San Francesco (Castelfiorentino)
Pieve dei Santi Ippolito e Biagio;43.607064;10.9726867;place_of_worship;it:Pieve dei Santi Ippolito e Biagio
Chiesa di San Pietro a Pisangoli;43.6092847;10.973333;place_of_worship;it:Chiesa di San Pietro a Pisangoli
Santuario Santa Verdiana;43.6029084;10.9719926;place_of_worship;it:Santuario di Santa Verdiana
Collegiata dei Santi Lorenzo e Leonardo;43.6057155;10.9716336;place_of_worship;it:Collegiata dei Santi Lorenzo e Leonardo
BEGO - Museo Bennozzo Gozzoli;43.6052241;10.9691992;museum;
Chiesa Ortimino;43.6348744;11.0183566;place_of_worship;
Monumento ai Caduti della Prima Guerra Mondiale;43.6387828;10.938273;monument;
San Biagio;43.6376228;10.9376667;place_of_worship;
Chiesa Santa Barbara;43.6369294;10.937462;place_of_worship;
San Rocco;43.6349543;10.9384403;place_of_worship;
Cimitero di Nebbiano;43.6213016;11.0143319;place_of_worship;
Casa Villanova;43.8841655;11.1398117;ruins;
Chiesa di San Filippo a Ponzano;43.5267135;11.1684182;place_of_worship;it:Chiesa di San Filippo (Ponzano)
Villa Ugolino;43.7043456;11.2929135;monument;it:Villa L'Ugolino
Area Archeologica etrusca Poggio La Croce;43.6053569;11.2490803;Generico;
Chiesa di San Niccolò;43.6311732;11.2398123;place_of_worship;it:Chiesa di San Niccolò a Montecampolesi
Pieve di San Giovanni in Sugana;43.6797173;11.1422833;place_of_worship;it:Pieve di San Giovanni in Sugana
Oratorio della Pieve vecchia;43.6833881;11.1364921;place_of_worship;
San Bartolomeo a Faltignano;43.6845107;11.182197;place_of_worship;it:Chiesa di San Bartolomeo a Faltignano
Chiesa di Sant'Andrea in Percussina;43.682063;11.1974836;place_of_worship;it:Chiesa di Sant'Andrea (Sant'Andrea in Percussina)
Chiesa di Santa Maria a Casavecchia;43.6736672;11.1966976;place_of_worship;it:Chiesa di Santa Maria a Casavecchia
Porta San Gallo;43.7836943;11.2617013;Generico;it:Porta San Gallo
Arco di Trionfo;43.7841505;11.2620407;monument;it:Arco di Trionfo (Firenze)
Torre della Zecca;43.7663738;11.2683802;Generico;it:Torre della Zecca
Porta alla Croce;43.7707279;11.2708637;Generico;it:Porta alla Croce
Torre San Niccolò;43.7644753;11.2648582;Generico;it:Porta San Niccolò
Porta al Prato;43.7779092;11.2399471;Generico;it:Porta al Prato
Torre della Serpe;43.7770107;11.2382045;Generico;it:Torre della Serpe
Pieve di Camaggiore;44.1458876;11.4518195;place_of_worship;
Chiesa di Santa Maria Ausiliatrice;43.7934712;11.2167072;place_of_worship;it:Chiesa di Santa Maria Ausiliatrice (Firenze)
Sant'Andrea Apostolo;44.2135397;11.4309661;place_of_worship;
Chiesina dell’Immacolata Concezione;44.2128891;11.429781;place_of_worship;
Cappellina della Misericordia;43.7366131;11.2241154;place_of_worship;
Santi Giuseppe e Lucia al Galluzzo;43.7365053;11.2232426;place_of_worship;it:Chiesa dei Santi Giuseppe e Lucia al Galluzzo
Chiesa di Santa Lucia;43.740358;11.2272064;place_of_worship;it:Chiesa di Santa Lucia (Firenze)
Certosa del Galluzzo;43.7315395;11.2213467;place_of_worship;it:Certosa di Firenze
Chiesa di San Salvatore a Monte;43.7614043;11.2653228;place_of_worship;it:Chiesa di San Salvatore al Monte
Copia del David;43.7628174;11.2650022;artwork;
Sala del Regno Congregazione cristiana dei Testimoni di Geova;43.8156196;11.1417867;place_of_worship;
Parrocchia San Leone Magno;43.7516863;11.2355724;place_of_worship;it:Chiesa di San Leone Magno (Firenze)
Pieve di San Pietro in Bossolo;43.5679652;11.1848403;place_of_worship;it:Pieve di San Pietro in Bossolo
Chiesa di Santa Lucia al Borghetto;43.556154;11.1695592;place_of_worship;it:Chiesa di Santa Lucia al Borghetto
Pieve di Sant'Appiano;43.5133116;11.146714;place_of_worship;it:Pieve di Sant'Appiano
Oratorio di Sant'Eufrosino;43.5335915;11.2992855;place_of_worship;it:Oratorio di Sant'Eufròsino
Santuario di Santa Maria delle Grazie di Pietracupa;43.5323471;11.2423116;place_of_worship;it:Santuario di Santa Maria delle Grazie (Tavarnelle Val di Pesa)
Pieve di San Pietro in Mercato;43.6309104;11.0732496;place_of_worship;it:Pieve di San Pietro in Mercato
Convento della Madonna della Pace;43.6849774;11.0269691;place_of_worship;it:Convento della Madonna della Pace
Oratorio di Santa Caterina delle Ruote;43.738251;11.3096546;monument;it:Oratorio di Santa Caterina delle Ruote
Chiesa di Santa Maria a Vicchiomaggio;43.6100243;11.2860508;place_of_worship;it:Chiesa di Santa Maria a Vicchiomaggio
San Giuseppe Artigiano;43.6211335;11.2866132;place_of_worship;
San Pietro in Selva;43.7432791;11.0656044;place_of_worship;it:Chiesa di San Pietro in Selva
Abbazia di San Bartolomeo a Ripoli;43.755309;11.2992883;place_of_worship;it:Abbazia di San Bartolomeo a Ripoli
Pieve di San Pietro a Ripoli;43.7536244;11.3097702;place_of_worship;it:Pieve di San Pietro (Bagno a Ripoli)
Chiesa di San Tommaso Baroncelli;43.7485257;11.3210493;place_of_worship;it:Chiesa di San Tommaso (Baroncelli)
Chiesa della Pentecoste;43.7544888;11.3230309;place_of_worship;it:Chiesa della Pentecoste
Chiesa di Santa Maria a Quarto;43.7546011;11.3265337;place_of_worship;it:Chiesa di Santa Maria a Quarto
Chiesa di San Miniato a Quintole;43.7029825;11.2399234;place_of_worship;it:Chiesa di San Miniato a Quintole
Chiesa di Santa Cristina a Pancole;43.6677777;11.2859142;place_of_worship;it:Chiesa di Santa Cristina (Pàncole)
Chiesa di San Lorenzo alle Rose;43.7138556;11.2284782;place_of_worship;it:Chiesa di San Lorenzo alle Rose
Chiesa di San Colombano;43.6214519;11.1974678;place_of_worship;it:Chiesa di San Colombano (San Casciano in Val di Pesa)
Museo di Mineralogia Paleontologia;43.7815594;11.1454658;museum;it:Museo geopaleontologico GAMPS
Chiesa dei Santi Salvatore e Lorenzo a Settimo;43.7803842;11.1449339;place_of_worship;
Chiesa di San Colombano;43.7770953;11.1361918;place_of_worship;it:Chiesa di San Colombano a Settimo
Pieve di Santa Cecilia a Decimo;43.6589106;11.1949923;place_of_worship;it:Pieve di Santa Cecilia a Decimo
Pieve di Sant'Alessandro a Giogoli;43.7256491;11.1982455;place_of_worship;it:Pieve di Sant'Alessandro a Giogoli
Chiesa di Santa Maria del Prato;43.6557701;11.1867508;place_of_worship;it:Chiesa della Misericordia (San Casciano in Val di Pesa)
Collegiata di San Cassiano;43.6573865;11.1860588;place_of_worship;it:Collegiata di San Cassiano
Chiesa di Sant'Ilario a Settimo;43.7623835;11.1252635;place_of_worship;it:Chiesa di Sant'Ilario a Settimo
Oratorio di San Bartolomeo;43.6592612;11.1895459;place_of_worship;it:Oratorio di San Bartolomeo (San Casciano in Val di Pesa)
Chiesa di Sant'Andrea a Mosciano;43.7321772;11.1585261;place_of_worship;it:Chiesa di Sant'Andrea a Mosciano
Chiesa di San Zanobi a Casignano;43.7244799;11.1781979;place_of_worship;it:Chiesa di San Zanobi a Casignano
Chiesa di San Quirico;43.6511007;11.1279788;place_of_worship;
Tempio Maggiore Israelitico - Sinagoga;43.7727168;11.2663512;place_of_worship;it:Tempio maggiore israelitico di Firenze
Chiesa di San Felice ad Ema;43.7397755;11.2399353;place_of_worship;it:Chiesa di San Felice a Ema
Sant'Ambrogio;43.7715129;11.2667668;place_of_worship;it:Chiesa di Sant'Ambrogio (Firenze)
Pieve di San Miniato a Rubbiana;43.6817986;11.3624354;place_of_worship;it:Pieve di San Miniato di Rubbiana
Chiesa di San Polo;43.6715884;11.36318;place_of_worship;it:Chiesa di San Polo (San Polo in Chianti)
Pieve di San Romolo a Gaville;43.5868823;11.4285054;place_of_worship;it:Pieve di San Romolo a Gaville
Chiesa di San Giorgio al Ferrone;43.6573293;11.2595614;place_of_worship;
Chiesa di San Martino ai Cofferi;43.6470627;11.2364825;place_of_worship;it:Chiesa di San Martino a Cofferi
Chiesa di San Martino;43.7502753;11.1956313;place_of_worship;it:Chiesa di San Martino (Scandicci Alto)
San Pietro e Santa Cristina in Salivolpe;43.6161691;11.1577981;place_of_worship;
Chiesa di San Colombano;43.6166868;11.1899602;place_of_worship;
Chiesa di San Gaudenzio a Campoli;43.6035887;11.2337366;place_of_worship;it:Chiesa di San Gaudenzio a Campoli
Pieve di San Lazzaro a Lucardo;43.5716758;11.1038179;place_of_worship;it:Pieve di San Lazzaro
Chiesa di San Pier di Sotto;43.6439296;11.196357;place_of_worship;it:Chiesa di San Pier di Sotto
Chiesa di San Pier di Sopra;43.6490505;11.2015907;place_of_worship;it:Chiesa di San Pier di Sopra
Convento e Chiesa di Sant'Andrea Corsini;43.6553819;11.193539;place_of_worship;
Chiesa di San Martino ad Argiano;43.6648964;11.166934;place_of_worship;it:Chiesa di San Martino (Argiano)
Pieve di Santa Maria a Chianni;43.5468826;10.9581064;place_of_worship;it:Pieve di Santa Maria Assunta a Chianni
Chiesa Immacolata Concezione;43.7895757;11.2535267;place_of_worship;it:Chiesa dell'Immacolata (Firenze)
Mulinaccio di Scandicci;43.7040715;11.1111867;ruins;
Pieve di Santa Maria;43.6683354;11.0295891;place_of_worship;it:Pieve di Santa Maria a Coeli Aula
Chiesa di San Pietro a Montepaldi;43.6686075;11.151699;place_of_worship;it:Chiesa di San Piero (Montepaldi)
Pieve dei Santi Ippolito e Cassiano;43.7202147;11.040039;place_of_worship;it:Pieve dei Santi Ippolito e Cassiano (Lastra a Signa)
Chiesa di Santa Maria;43.6342578;11.2342019;place_of_worship;it:Chiesa di Santa Maria (Mercatale Val di Pesa)
Pieve di San Cresci;43.5844322;11.2925746;place_of_worship;it:Pieve di San Cresci (Greve in Chianti)
Chiesa di Santo Stefano;43.5808818;11.3035205;place_of_worship;it:Chiesa di Santo Stefano (Montefioralle)
Propositura Santa Croce;43.5814509;11.3176054;place_of_worship;it:Propositura di Santa Croce
Chiesa dei Santi Martino e Giusto a Lucardo;43.6002201;11.1185615;place_of_worship;it:Chiesa dei Santi Martino e Giusto
Chiesa di San Donato a Lucardo;43.593052;11.1136137;place_of_worship;it:Chiesa di San Donato (Lucardo)
Chiesa dei Santi Jacopo e Filippo;43.5491756;11.0448591;place_of_worship;it:Chiesa dei Santi Jacopo e Filippo (Certaldo)
Chiesa di San Tommaso;43.5475586;11.0404953;place_of_worship;it:Chiesa di San Tommaso (Certaldo)
Chiesa di Santa Maria a Cintoia;43.634022;11.3423674;place_of_worship;it:Chiesa di Santa Maria a Cintoia (Greve in Chianti)
Pieve di San Pietro a Cintoia;43.6182238;11.3623374;place_of_worship;it:Pieve di San Pietro a Cintoia
Chiesa di San Donato a Mugnana;43.6434754;11.3232994;place_of_worship;it:Chiesa di San Donato a Mugnana
Castello di Mugnana;43.6437962;11.3275176;Generico;it:Castello di Mugnana
Castello di Sezzate;43.6469224;11.3299269;Generico;it:Castello di Sezzate
